transcript_id	GO	description	pvalue	qvalue
ENSG00000226197_ENST00000664438_trans1	GO:0014070	response to organic cyclic compound	1.62e-05	9.82e-04
ENSG00000226197_ENST00000664438_trans1	GO:0006366	transcription by RNA polymerase II	1.70e-05	1.02e-03
ENSG00000226197_ENST00000664438_trans1	GO:1903506	regulation of nucleic acid-templated transcription	1.73e-05	1.04e-03
ENSG00000226197_ENST00000664438_trans1	GO:0010035	response to inorganic substance	1.94e-05	1.15e-03
ENSG00000226197_ENST00000664438_trans1	GO:0019220	regulation of phosphate metabolic process	1.94e-05	1.15e-03
ENSG00000226197_ENST00000664438_trans1	GO:0051174	regulation of phosphorus metabolic process	1.94e-05	1.15e-03
ENSG00000226197_ENST00000664438_trans1	GO:0007346	regulation of mitotic cell cycle	2.04e-05	1.20e-03
ENSG00000226197_ENST00000664438_trans1	GO:0032990	cell part morphogenesis	2.04e-05	1.20e-03
ENSG00000226197_ENST00000664438_trans1	GO:0009725	response to hormone	2.12e-05	1.24e-03
ENSG00000226197_ENST00000664438_trans1	GO:0044265	cellular macromolecule catabolic process	2.12e-05	1.24e-03
ENSG00000226197_ENST00000664438_trans1	GO:0001934	positive regulation of protein phosphorylation	2.13e-05	1.24e-03
ENSG00000226197_ENST00000664438_trans1	GO:2000145	regulation of cell motility	2.21e-05	1.29e-03
ENSG00000226197_ENST00000664438_trans1	GO:0060341	regulation of cellular localization	2.37e-05	1.37e-03
ENSG00000226197_ENST00000664438_trans1	GO:0040012	regulation of locomotion	2.59e-05	1.49e-03
ENSG00000226197_ENST00000664438_trans1	GO:0042327	positive regulation of phosphorylation	2.58e-05	1.49e-03
ENSG00000226197_ENST00000664438_trans1	GO:0050776	regulation of immune response	2.60e-05	1.49e-03
ENSG00000226197_ENST00000664438_trans1	GO:0003013	circulatory system process	2.90e-05	1.65e-03
ENSG00000226197_ENST00000664438_trans1	GO:0040008	regulation of growth	2.99e-05	1.69e-03
ENSG00000226197_ENST00000664438_trans1	GO:0048858	cell projection morphogenesis	2.99e-05	1.69e-03
ENSG00000226197_ENST00000664438_trans1	GO:0051347	positive regulation of transferase activity	2.99e-05	1.69e-03
ENSG00000226197_ENST00000664438_trans1	GO:0009894	regulation of catabolic process	3.03e-05	1.70e-03
ENSG00000226197_ENST00000664438_trans1	GO:0048589	developmental growth	3.04e-05	1.71e-03
ENSG00000226197_ENST00000664438_trans1	GO:0006887	exocytosis	3.35e-05	1.87e-03
ENSG00000226197_ENST00000664438_trans1	GO:0043549	regulation of kinase activity	3.38e-05	1.88e-03
ENSG00000226197_ENST00000664438_trans1	GO:0036158	outer dynein arm assembly	4.04e-05	2.24e-03
ENSG00000226197_ENST00000664438_trans1	GO:0006357	regulation of transcription by RNA polymerase II	4.26e-05	2.35e-03
ENSG00000226197_ENST00000664438_trans1	GO:0001501	skeletal system development	4.29e-05	2.36e-03
ENSG00000226197_ENST00000664438_trans1	GO:0060284	regulation of cell development	4.30e-05	2.36e-03
ENSG00000226197_ENST00000664438_trans1	GO:0048812	neuron projection morphogenesis	4.38e-05	2.40e-03
ENSG00000226197_ENST00000664438_trans1	GO:0002250	adaptive immune response	4.44e-05	2.42e-03
ENSG00000226197_ENST00000664438_trans1	GO:0008015	blood circulation	4.56e-05	2.48e-03
ENSG00000226197_ENST00000664438_trans1	GO:0045664	regulation of neuron differentiation	4.62e-05	2.50e-03
ENSG00000226197_ENST00000664438_trans1	GO:0120039	plasma membrane bounded cell projection morphogenesis	4.73e-05	2.56e-03
ENSG00000226197_ENST00000664438_trans1	GO:0002443	leukocyte mediated immunity	4.76e-05	2.56e-03
ENSG00000226197_ENST00000664438_trans1	GO:0033043	regulation of organelle organization	4.84e-05	2.60e-03
ENSG00000226197_ENST00000664438_trans1	GO:1903047	mitotic cell cycle process	4.89e-05	2.61e-03
ENSG00000226197_ENST00000664438_trans1	GO:0051093	negative regulation of developmental process	5.12e-05	2.73e-03
ENSG00000226197_ENST00000664438_trans1	GO:0000278	mitotic cell cycle	5.34e-05	2.84e-03
ENSG00000226197_ENST00000664438_trans1	GO:0006811	ion transport	6.66e-05	3.53e-03
ENSG00000226197_ENST00000664438_trans1	GO:0098609	cell-cell adhesion	6.83e-05	3.60e-03
ENSG00000226197_ENST00000664438_trans1	GO:0000122	negative regulation of transcription by RNA polymerase II	7.00e-05	3.68e-03
ENSG00000226197_ENST00000664438_trans1	GO:0080135	regulation of cellular response to stress	7.15e-05	3.75e-03
ENSG00000226197_ENST00000664438_trans1	GO:0042493	response to drug	7.26e-05	3.80e-03
ENSG00000226197_ENST00000664438_trans1	GO:0006952	defense response	8.07e-05	4.19e-03
ENSG00000226197_ENST00000664438_trans1	GO:0051270	regulation of cellular component movement	8.04e-05	4.19e-03
ENSG00000226197_ENST00000664438_trans1	GO:0098657	import into cell	8.68e-05	4.50e-03
ENSG00000226197_ENST00000664438_trans1	GO:0010628	positive regulation of gene expression	8.85e-05	4.57e-03
ENSG00000226197_ENST00000664438_trans1	GO:0033993	response to lipid	8.88e-05	4.57e-03
ENSG00000226197_ENST00000664438_trans1	GO:0072657	protein localization to membrane	9.58e-05	4.92e-03
ENSG00000226197_ENST00000664438_trans1	GO:0055082	cellular chemical homeostasis	9.68e-05	4.95e-03
ENSG00000226197_ENST00000664438_trans1	GO:0050767	regulation of neurogenesis	1.02e-04	5.19e-03
ENSG00000226197_ENST00000664438_trans1	GO:0010942	positive regulation of cell death	1.07e-04	5.44e-03
ENSG00000226197_ENST00000664438_trans1	GO:0061408	positive regulation of transcription from RNA polymerase II promoter in response to heat stress	1.15e-04	5.85e-03
ENSG00000226197_ENST00000664438_trans1	GO:1902680	positive regulation of RNA biosynthetic process	1.19e-04	5.98e-03
ENSG00000226197_ENST00000664438_trans1	GO:1903508	positive regulation of nucleic acid-templated transcription	1.19e-04	5.98e-03
ENSG00000226197_ENST00000664438_trans1	GO:0006518	peptide metabolic process	1.20e-04	6.02e-03
ENSG00000226197_ENST00000664438_trans1	GO:0060294	cilium movement involved in cell motility	1.21e-04	6.03e-03
ENSG00000226197_ENST00000664438_trans1	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	1.24e-04	6.21e-03
ENSG00000226197_ENST00000664438_trans1	GO:0044782	cilium organization	1.31e-04	6.53e-03
ENSG00000226197_ENST00000664438_trans1	GO:0048598	embryonic morphogenesis	1.36e-04	6.73e-03
ENSG00000226197_ENST00000664438_trans1	GO:0048667	cell morphogenesis involved in neuron differentiation	1.36e-04	6.73e-03
ENSG00000226197_ENST00000664438_trans1	GO:0033674	positive regulation of kinase activity	1.37e-04	6.74e-03
ENSG00000226197_ENST00000664438_trans1	GO:0007610	behavior	1.38e-04	6.76e-03
ENSG00000226197_ENST00000664438_trans1	GO:0097190	apoptotic signaling pathway	1.38e-04	6.76e-03
ENSG00000226197_ENST00000664438_trans1	GO:0006897	endocytosis	1.39e-04	6.78e-03
ENSG00000226197_ENST00000664438_trans1	GO:0019725	cellular homeostasis	1.39e-04	6.78e-03
ENSG00000226197_ENST00000664438_trans1	GO:0002520	immune system development	1.40e-04	6.81e-03
ENSG00000226197_ENST00000664438_trans1	GO:0050801	ion homeostasis	1.43e-04	6.91e-03
ENSG00000226197_ENST00000664438_trans1	GO:0044057	regulation of system process	1.44e-04	6.93e-03
ENSG00000226197_ENST00000664438_trans1	GO:0030155	regulation of cell adhesion	1.47e-04	7.06e-03
ENSG00000226197_ENST00000664438_trans1	GO:0035036	sperm-egg recognition	1.48e-04	7.06e-03
ENSG00000226197_ENST00000664438_trans1	GO:0071396	cellular response to lipid	1.47e-04	7.06e-03
ENSG00000226197_ENST00000664438_trans1	GO:0055085	transmembrane transport	1.60e-04	7.65e-03
ENSG00000226197_ENST00000664438_trans1	GO:0043604	amide biosynthetic process	1.72e-04	8.18e-03
ENSG00000226197_ENST00000664438_trans1	GO:0019221	cytokine-mediated signaling pathway	1.95e-04	9.23e-03
ENSG00000226197_ENST00000664438_trans1	GO:0045859	regulation of protein kinase activity	1.96e-04	9.24e-03
ENSG00000226197_ENST00000664438_trans1	GO:0055086	nucleobase-containing small molecule metabolic process	2.00e-04	9.41e-03
ENSG00000226197_ENST00000664438_trans1	GO:0044283	small molecule biosynthetic process	2.01e-04	9.42e-03
ENSG00000226197_ENST00000664438_trans1	GO:2000344	positive regulation of acrosome reaction	2.04e-04	9.54e-03
ENSG00000226197_ENST00000664438_trans1	GO:0050804	modulation of chemical synaptic transmission	2.09e-04	9.73e-03
ENSG00000226197_ENST00000664438_trans1	GO:0099177	regulation of trans-synaptic signaling	2.10e-04	9.73e-03
ENSG00000226197_ENST00000664438_trans1	GO:0120035	regulation of plasma membrane bounded cell projection organization	2.09e-04	9.73e-03
ENSG00000226197_ENST00000664438_trans1	GO:0043068	positive regulation of programmed cell death	2.11e-04	9.75e-03
ENSG00000226197_ENST00000664438_trans1	GO:0002366	leukocyte activation involved in immune response	2.14e-04	9.82e-03
ENSG00000226197_ENST00000664438_trans1	GO:0003012	muscle system process	2.14e-04	9.82e-03
ENSG00000226197_ENST00000664438_trans1	GO:0031344	regulation of cell projection organization	2.14e-04	9.82e-03
ENSG00000226197_ENST00000664438_trans1	GO:0032880	regulation of protein localization	2.13e-04	9.82e-03
ENSG00000226197_ENST00000664438_trans1	GO:0007049	cell cycle	2.18e-04	9.94e-03
ENSG00000226197_ENST00000664438_trans1	GO:0002263	cell activation involved in immune response	2.18e-04	9.94e-03
ENSG00000226197_ENST00000664438_trans1	GO:2000113	negative regulation of cellular macromolecule biosynthetic process	2.24e-04	1.02e-02
ENSG00000226197_ENST00000664438_trans1	GO:0006886	intracellular protein transport	2.26e-04	1.02e-02
ENSG00000226197_ENST00000664438_trans1	GO:0006954	inflammatory response	2.37e-04	1.07e-02
ENSG00000226197_ENST00000664438_trans1	GO:0003006	developmental process involved in reproduction	2.48e-04	1.11e-02
ENSG00000226197_ENST00000664438_trans1	GO:0031329	regulation of cellular catabolic process	2.48e-04	1.11e-02
ENSG00000226197_ENST00000664438_trans1	GO:0051254	positive regulation of RNA metabolic process	2.50e-04	1.12e-02
ENSG00000226197_ENST00000664438_trans1	GO:0035092	sperm chromatin condensation	2.62e-04	1.17e-02
ENSG00000226197_ENST00000664438_trans1	GO:0048534	hematopoietic or lymphoid organ development	2.70e-04	1.20e-02
ENSG00000226197_ENST00000664438_trans1	GO:0008285	negative regulation of cell population proliferation	2.76e-04	1.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0030029	actin filament-based process	2.76e-04	1.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0030855	epithelial cell differentiation	2.80e-04	1.24e-02
ENSG00000226197_ENST00000664438_trans1	GO:0051172	negative regulation of nitrogen compound metabolic process	2.87e-04	1.26e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045055	regulated exocytosis	2.90e-04	1.27e-02
ENSG00000226197_ENST00000664438_trans1	GO:0048729	tissue morphogenesis	3.11e-04	1.36e-02
ENSG00000226197_ENST00000664438_trans1	GO:1901342	regulation of vasculature development	3.11e-04	1.36e-02
ENSG00000226197_ENST00000664438_trans1	GO:0002684	positive regulation of immune system process	3.17e-04	1.38e-02
ENSG00000226197_ENST00000664438_trans1	GO:0031324	negative regulation of cellular metabolic process	3.21e-04	1.39e-02
ENSG00000226197_ENST00000664438_trans1	GO:0043065	positive regulation of apoptotic process	3.20e-04	1.39e-02
ENSG00000226197_ENST00000664438_trans1	GO:0010608	posttranscriptional regulation of gene expression	3.31e-04	1.43e-02
ENSG00000226197_ENST00000664438_trans1	GO:0017144	drug metabolic process	3.31e-04	1.43e-02
ENSG00000226197_ENST00000664438_trans1	GO:0050673	epithelial cell proliferation	3.32e-04	1.43e-02
ENSG00000226197_ENST00000664438_trans1	GO:0048732	gland development	3.38e-04	1.45e-02
ENSG00000226197_ENST00000664438_trans1	GO:0006323	DNA packaging	3.68e-04	1.57e-02
ENSG00000226197_ENST00000664438_trans1	GO:0032101	regulation of response to external stimulus	3.74e-04	1.59e-02
ENSG00000226197_ENST00000664438_trans1	GO:0046649	lymphocyte activation	3.90e-04	1.66e-02
ENSG00000226197_ENST00000664438_trans1	GO:0098771	inorganic ion homeostasis	3.92e-04	1.66e-02
ENSG00000226197_ENST00000664438_trans1	GO:1901361	organic cyclic compound catabolic process	4.01e-04	1.70e-02
ENSG00000226197_ENST00000664438_trans1	GO:0043043	peptide biosynthetic process	4.05e-04	1.71e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045597	positive regulation of cell differentiation	4.05e-04	1.71e-02
ENSG00000226197_ENST00000664438_trans1	GO:0007342	fusion of sperm to egg plasma membrane involved in single fertilization	4.14e-04	1.74e-02
ENSG00000226197_ENST00000664438_trans1	GO:1905516	positive regulation of fertilization	4.14e-04	1.74e-02
ENSG00000226197_ENST00000664438_trans1	GO:0032787	monocarboxylic acid metabolic process	4.29e-04	1.79e-02
ENSG00000226197_ENST00000664438_trans1	GO:0042330	taxis	4.29e-04	1.79e-02
ENSG00000226197_ENST00000664438_trans1	GO:0034220	ion transmembrane transport	4.31e-04	1.79e-02
ENSG00000226197_ENST00000664438_trans1	GO:0030335	positive regulation of cell migration	4.36e-04	1.81e-02
ENSG00000226197_ENST00000664438_trans1	GO:0055065	metal ion homeostasis	4.54e-04	1.88e-02
ENSG00000226197_ENST00000664438_trans1	GO:0001816	cytokine production	4.63e-04	1.89e-02
ENSG00000226197_ENST00000664438_trans1	GO:0046486	glycerolipid metabolic process	4.62e-04	1.89e-02
ENSG00000226197_ENST00000664438_trans1	GO:0051259	protein complex oligomerization	4.62e-04	1.89e-02
ENSG00000226197_ENST00000664438_trans1	GO:0060537	muscle tissue development	4.62e-04	1.89e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045785	positive regulation of cell adhesion	4.66e-04	1.90e-02
ENSG00000226197_ENST00000664438_trans1	GO:0050808	synapse organization	4.88e-04	1.99e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045893	positive regulation of transcription, DNA-templated	5.00e-04	2.03e-02
ENSG00000226197_ENST00000664438_trans1	GO:0030097	hemopoiesis	5.17e-04	2.09e-02
ENSG00000226197_ENST00000664438_trans1	GO:0019439	aromatic compound catabolic process	5.50e-04	2.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0044087	regulation of cellular component biogenesis	5.54e-04	2.23e-02
ENSG00000226197_ENST00000664438_trans1	GO:0006412	translation	5.61e-04	2.26e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045087	innate immune response	5.70e-04	2.28e-02
ENSG00000226197_ENST00000664438_trans1	GO:0055080	cation homeostasis	5.71e-04	2.28e-02
ENSG00000226197_ENST00000664438_trans1	GO:0002521	leukocyte differentiation	6.11e-04	2.43e-02
ENSG00000226197_ENST00000664438_trans1	GO:0061564	axon development	6.11e-04	2.43e-02
ENSG00000226197_ENST00000664438_trans1	GO:0072507	divalent inorganic cation homeostasis	6.08e-04	2.43e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045786	negative regulation of cell cycle	6.17e-04	2.44e-02
ENSG00000226197_ENST00000664438_trans1	GO:0060046	regulation of acrosome reaction	6.21e-04	2.45e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045860	positive regulation of protein kinase activity	6.24e-04	2.46e-02
ENSG00000226197_ENST00000664438_trans1	GO:1903827	regulation of cellular protein localization	6.27e-04	2.47e-02
ENSG00000226197_ENST00000664438_trans1	GO:0010638	positive regulation of organelle organization	6.36e-04	2.49e-02
ENSG00000226197_ENST00000664438_trans1	GO:0006935	chemotaxis	6.51e-04	2.55e-02
ENSG00000226197_ENST00000664438_trans1	GO:0009991	response to extracellular stimulus	6.53e-04	2.55e-02
ENSG00000226197_ENST00000664438_trans1	GO:0014706	striated muscle tissue development	6.86e-04	2.66e-02
ENSG00000226197_ENST00000664438_trans1	GO:0030900	forebrain development	6.87e-04	2.66e-02
ENSG00000226197_ENST00000664438_trans1	GO:0042176	regulation of protein catabolic process	6.86e-04	2.66e-02
ENSG00000226197_ENST00000664438_trans1	GO:0042692	muscle cell differentiation	6.86e-04	2.66e-02
ENSG00000226197_ENST00000664438_trans1	GO:0040013	negative regulation of locomotion	6.97e-04	2.69e-02
ENSG00000226197_ENST00000664438_trans1	GO:0050778	positive regulation of immune response	7.14e-04	2.75e-02
ENSG00000226197_ENST00000664438_trans1	GO:0007517	muscle organ development	7.23e-04	2.78e-02
ENSG00000226197_ENST00000664438_trans1	GO:0031347	regulation of defense response	7.30e-04	2.80e-02
ENSG00000226197_ENST00000664438_trans1	GO:0009100	glycoprotein metabolic process	7.42e-04	2.84e-02
ENSG00000226197_ENST00000664438_trans1	GO:2001233	regulation of apoptotic signaling pathway	7.49e-04	2.86e-02
ENSG00000226197_ENST00000664438_trans1	GO:0018193	peptidyl-amino acid modification	7.55e-04	2.87e-02
ENSG00000226197_ENST00000664438_trans1	GO:0007268	chemical synaptic transmission	7.76e-04	2.92e-02
ENSG00000226197_ENST00000664438_trans1	GO:0009117	nucleotide metabolic process	7.75e-04	2.92e-02
ENSG00000226197_ENST00000664438_trans1	GO:0043269	regulation of ion transport	7.75e-04	2.92e-02
ENSG00000226197_ENST00000664438_trans1	GO:0044270	cellular nitrogen compound catabolic process	7.81e-04	2.92e-02
ENSG00000226197_ENST00000664438_trans1	GO:0045944	positive regulation of transcription by RNA polymerase II	7.80e-04	2.92e-02
ENSG00000226197_ENST00000664438_trans1	GO:0046700	heterocycle catabolic process	7.79e-04	2.92e-02
ENSG00000226197_ENST00000664438_trans1	GO:0098916	anterograde trans-synaptic signaling	7.76e-04	2.92e-02
ENSG00000226197_ENST00000664438_trans1	GO:0006753	nucleoside phosphate metabolic process	7.87e-04	2.94e-02
ENSG00000226197_ENST00000664438_trans1	GO:0032870	cellular response to hormone stimulus	7.96e-04	2.96e-02
ENSG00000226197_ENST00000664438_trans1	GO:0099537	trans-synaptic signaling	7.96e-04	2.96e-02
ENSG00000226197_ENST00000664438_trans1	GO:0051640	organelle localization	8.08e-04	3.00e-02
ENSG00000226197_ENST00000664438_trans1	GO:0099536	synaptic signaling	8.17e-04	3.02e-02
ENSG00000226197_ENST00000664438_trans1	GO:0009988	cell-cell recognition	8.75e-04	3.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0022604	regulation of cell morphogenesis	8.83e-04	3.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0036230	granulocyte activation	8.82e-04	3.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0040017	positive regulation of locomotion	8.75e-04	3.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0050878	regulation of body fluid levels	8.84e-04	3.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0072503	cellular divalent inorganic cation homeostasis	8.84e-04	3.22e-02
ENSG00000226197_ENST00000664438_trans1	GO:0072521	purine-containing compound metabolic process	8.83e-04	3.22e-02
